"filename","condition","subject","gesture","count"
"shearx_P4_tap_8_FLAT.csv","flat","4","tap","-1"
"shearx_P4_tickle_1_FLAT.csv","flat","4","tickle","-1"
"shearx_P4_tickle_2_FLAT.csv","flat","4","tickle","-1"
"shearx_P4_tickle_3_FLAT.csv","flat","4","tickle","-1"
"shearx_P4_tickle_4_FLAT.csv","flat","4","tickle","-1"
"shearx_P4_tickle_5_FLAT.csv","flat","4","tickle","-1"
"shearx_P4_tickle_6_FLAT.csv","flat","4","tickle","-1"
"shearx_P4_tickle_7_FLAT.csv","flat","4","tickle","-1"
"shearx_P4_tickle_8_FLAT.csv","flat","4","tickle","-1"
"shearx_P5_constant_1_FLAT.csv","flat","5","constant","-1"
"shearx_P5_constant_2_FLAT.csv","flat","5","constant","-1"
"shearx_P5_constant_3_FLAT.csv","flat","5","constant","-1"
"shearx_P5_constant_4_FLAT.csv","flat","5","constant","-1"
"shearx_P5_constant_5_FLAT.csv","flat","5","constant","-1"
"shearx_P5_constant_6_FLAT.csv","flat","5","constant","-1"
"shearx_P5_constant_7_FLAT.csv","flat","5","constant","-1"
"shearx_P5_constant_8_FLAT.csv","flat","5","constant","-1"
"shearx_P5_constant_9_FLAT.csv","flat","5","constant","-1"
"shearx_P5_freeplay_1_FLAT.csv","flat","5","freeplay","-1"
"shearx_P5_freeplay_2_FLAT.csv","flat","5","freeplay","-1"
"shearx_P5_freeplay_3_FLAT.csv","flat","5","freeplay","-1"
"shearx_P5_freeplay_4_FLAT.csv","flat","5","freeplay","-1"
"shearx_P5_freeplay_5_FLAT.csv","flat","5","freeplay","-1"
"shearx_P5_freeplay_6_FLAT.csv","flat","5","freeplay","-1"
"shearx_P5_freeplay_7_FLAT.csv","flat","5","freeplay","-1"
"shearx_P5_freeplay_8_FLAT.csv","flat","5","freeplay","-1"
"shearx_P5_no_1_FLAT.csv","flat","5","no","-1"
"shearx_P5_no_2_FLAT.csv","flat","5","no","-1"
"shearx_P5_no_3_FLAT.csv","flat","5","no","-1"
"shearx_P5_no_4_FLAT.csv","flat","5","no","-1"
"shearx_P5_no_5_FLAT.csv","flat","5","no","-1"
"shearx_P5_no_6_FLAT.csv","flat","5","no","-1"
"shearx_P5_no_7_FLAT.csv","flat","5","no","-1"
"shearx_P5_no_8_FLAT.csv","flat","5","no","-1"
"shearx_P5_no_9_FLAT.csv","flat","5","no","-1"
"shearx_P5_pat_1_FLAT.csv","flat","5","pat","-1"
"shearx_P5_pat_2_FLAT.csv","flat","5","pat","-1"
"shearx_P5_pat_3_FLAT.csv","flat","5","pat","-1"
"shearx_P5_pat_4_FLAT.csv","flat","5","pat","-1"
"shearx_P5_pat_5_FLAT.csv","flat","5","pat","-1"
"shearx_P5_pat_6_FLAT.csv","flat","5","pat","-1"
"shearx_P5_pat_7_FLAT.csv","flat","5","pat","-1"
"shearx_P5_pat_8_FLAT.csv","flat","5","pat","-1"
"shearx_P5_pat_9_FLAT.csv","flat","5","pat","-1"
"shearx_P5_pinch_1_FLAT.csv","flat","5","pinch","-1"
"shearx_P5_pinch_2_FLAT.csv","flat","5","pinch","-1"
"shearx_P5_pinch_3_FLAT.csv","flat","5","pinch","-1"
"shearx_P5_pinch_4_FLAT.csv","flat","5","pinch","-1"
"shearx_P5_pinch_5_FLAT.csv","flat","5","pinch","-1"
"shearx_P5_pinch_6_FLAT.csv","flat","5","pinch","-1"
"shearx_P5_pinch_7_FLAT.csv","flat","5","pinch","-1"
"shearx_P5_pinch_8_FLAT.csv","flat","5","pinch","-1"
"shearx_P5_pinch_9_FLAT.csv","flat","5","pinch","-1"
"shearx_P5_poke_1_FLAT.csv","flat","5","poke","-1"
"shearx_P5_poke_2_FLAT.csv","flat","5","poke","-1"
"shearx_P5_poke_3_FLAT.csv","flat","5","poke","-1"
"shearx_P5_poke_4_FLAT.csv","flat","5","poke","-1"
"shearx_P5_poke_5_FLAT.csv","flat","5","poke","-1"
"shearx_P5_poke_6_FLAT.csv","flat","5","poke","-1"
"shearx_P5_poke_7_FLAT.csv","flat","5","poke","-1"
"shearx_P5_poke_8_FLAT.csv","flat","5","poke","-1"
"shearx_P5_poke_9_FLAT.csv","flat","5","poke","-1"
"shearx_P5_rub_1_FLAT.csv","flat","5","rub","-1"
"shearx_P5_rub_2_FLAT.csv","flat","5","rub","-1"
"shearx_P5_rub_3_FLAT.csv","flat","5","rub","-1"
"shearx_P5_rub_4_FLAT.csv","flat","5","rub","-1"
"shearx_P5_rub_5_FLAT.csv","flat","5","rub","-1"
"shearx_P5_rub_6_FLAT.csv","flat","5","rub","-1"
"shearx_P5_rub_7_FLAT.csv","flat","5","rub","-1"
"shearx_P5_rub_8_FLAT.csv","flat","5","rub","-1"
"shearx_P5_rub_9_FLAT.csv","flat","5","rub","-1"
"shearx_P5_scratch_1_FLAT.csv","flat","5","scratch","-1"
"shearx_P5_scratch_2_FLAT.csv","flat","5","scratch","-1"
"shearx_P5_scratch_3_FLAT.csv","flat","5","scratch","-1"
"shearx_P5_scratch_4_FLAT.csv","flat","5","scratch","-1"
"shearx_P5_scratch_5_FLAT.csv","flat","5","scratch","-1"
"shearx_P5_scratch_6_FLAT.csv","flat","5","scratch","-1"
"shearx_P5_scratch_7_FLAT.csv","flat","5","scratch","-1"
"shearx_P5_scratch_8_FLAT.csv","flat","5","scratch","-1"
"shearx_P5_scratch_9_FLAT.csv","flat","5","scratch","-1"
"shearx_P5_stroke_1_FLAT.csv","flat","5","stroke","-1"
"shearx_P5_stroke_2_FLAT.csv","flat","5","stroke","-1"
"shearx_P5_stroke_3_FLAT.csv","flat","5","stroke","-1"
"shearx_P5_stroke_4_FLAT.csv","flat","5","stroke","-1"
"shearx_P5_stroke_5_FLAT.csv","flat","5","stroke","-1"
"shearx_P5_stroke_6_FLAT.csv","flat","5","stroke","-1"
"shearx_P5_stroke_7_FLAT.csv","flat","5","stroke","-1"
"shearx_P5_stroke_8_FLAT.csv","flat","5","stroke","-1"
"shearx_P5_stroke_9_FLAT.csv","flat","5","stroke","-1"
"shearx_P5_tap_1_FLAT.csv","flat","5","tap","-1"
"shearx_P5_tap_2_FLAT.csv","flat","5","tap","-1"
"shearx_P5_tap_3_FLAT.csv","flat","5","tap","-1"
"shearx_P5_tap_4_FLAT.csv","flat","5","tap","-1"
"shearx_P5_tap_5_FLAT.csv","flat","5","tap","-1"
"shearx_P5_tap_6_FLAT.csv","flat","5","tap","-1"
"shearx_P5_tap_7_FLAT.csv","flat","5","tap","-1"
"shearx_P5_tap_8_FLAT.csv","flat","5","tap","-1"
"shearx_P5_tap_9_FLAT.csv","flat","5","tap","-1"
"shearx_P5_tickle_1_FLAT.csv","flat","5","tickle","-1"
"shearx_P5_tickle_2_FLAT.csv","flat","5","tickle","-1"
"shearx_P5_tickle_4_FLAT.csv","flat","5","tickle","-1"
"shearx_P5_tickle_5_FLAT.csv","flat","5","tickle","-1"
"shearx_P5_tickle_6_FLAT.csv","flat","5","tickle","-1"
"shearx_P5_tickle_7_FLAT.csv","flat","5","tickle","-1"
"shearx_P5_tickle_8_FLAT.csv","flat","5","tickle","-1"
"shearx_P5_tickle_9_FLAT.csv","flat","5","tickle","-1"
"shearx_P6_constant_1_FLAT.csv","flat","6","constant","-1"
"shearx_P6_constant_2_FLAT.csv","flat","6","constant","-1"
"shearx_P6_constant_3_FLAT.csv","flat","6","constant","-1"
"shearx_P6_constant_4_FLAT.csv","flat","6","constant","-1"
"shearx_P6_constant_5_FLAT.csv","flat","6","constant","-1"
"shearx_P6_constant_6_FLAT.csv","flat","6","constant","-1"
"shearx_P6_constant_7_FLAT.csv","flat","6","constant","-1"
"shearx_P6_constant_8_FLAT.csv","flat","6","constant","-1"
"shearx_P6_constant_9_FLAT.csv","flat","6","constant","-1"
"shearx_P6_freeplay_1_FLAT.csv","flat","6","freeplay","-1"
"shearx_P6_freeplay_2_FLAT.csv","flat","6","freeplay","-1"
"shearx_P6_freeplay_3_FLAT.csv","flat","6","freeplay","-1"
"shearx_P6_freeplay_4_FLAT.csv","flat","6","freeplay","-1"
"shearx_P6_freeplay_5_FLAT.csv","flat","6","freeplay","-1"
"shearx_P6_freeplay_6_FLAT.csv","flat","6","freeplay","-1"
"shearx_P6_freeplay_7_FLAT.csv","flat","6","freeplay","-1"
"shearx_P6_freeplay_8_FLAT.csv","flat","6","freeplay","-1"
"shearx_P6_freeplay_9_FLAT.csv","flat","6","freeplay","-1"
"shearx_P6_no_1_FLAT.csv","flat","6","no","-1"
"shearx_P6_no_2_FLAT.csv","flat","6","no","-1"
"shearx_P6_no_3_FLAT.csv","flat","6","no","-1"
"shearx_P6_no_4_FLAT.csv","flat","6","no","-1"
"shearx_P6_no_5_FLAT.csv","flat","6","no","-1"
"shearx_P6_no_6_FLAT.csv","flat","6","no","-1"
"shearx_P6_no_7_FLAT.csv","flat","6","no","-1"
"shearx_P6_no_8_FLAT.csv","flat","6","no","-1"
"shearx_P6_pat_1_FLAT.csv","flat","6","pat","-1"
"shearx_P6_pat_10_FLAT.csv","flat","6","pat","-1"
"shearx_P6_pat_2_FLAT.csv","flat","6","pat","-1"
"shearx_P6_pat_3_FLAT.csv","flat","6","pat","-1"
"shearx_P6_pat_4_FLAT.csv","flat","6","pat","-1"
"shearx_P6_pat_5_FLAT.csv","flat","6","pat","-1"
"shearx_P6_pat_6_FLAT.csv","flat","6","pat","-1"
"shearx_P6_pat_7_FLAT.csv","flat","6","pat","-1"
"shearx_P6_pat_8_FLAT.csv","flat","6","pat","-1"
"shearx_P6_pat_9_FLAT.csv","flat","6","pat","-1"
"shearx_P6_pinch_1_FLAT.csv","flat","6","pinch","-1"
"shearx_P6_pinch_2_FLAT.csv","flat","6","pinch","-1"
"shearx_P6_pinch_3_FLAT.csv","flat","6","pinch","-1"
"shearx_P6_pinch_4_FLAT.csv","flat","6","pinch","-1"
"shearx_P6_pinch_5_FLAT.csv","flat","6","pinch","-1"
"shearx_P6_pinch_6_FLAT.csv","flat","6","pinch","-1"
"shearx_P6_pinch_7_FLAT.csv","flat","6","pinch","-1"
"shearx_P6_pinch_8_FLAT.csv","flat","6","pinch","-1"
"shearx_P6_pinch_9_FLAT.csv","flat","6","pinch","-1"
"shearx_P6_poke_1_FLAT.csv","flat","6","poke","-1"
"shearx_P6_poke_2_FLAT.csv","flat","6","poke","-1"
"shearx_P6_poke_3_FLAT.csv","flat","6","poke","-1"
"shearx_P6_poke_4_FLAT.csv","flat","6","poke","-1"
"shearx_P6_poke_5_FLAT.csv","flat","6","poke","-1"
"shearx_P6_poke_6_FLAT.csv","flat","6","poke","-1"
"shearx_P6_poke_7_FLAT.csv","flat","6","poke","-1"
"shearx_P6_poke_8_FLAT.csv","flat","6","poke","-1"
"shearx_P6_poke_9_FLAT.csv","flat","6","poke","-1"
"shearx_P6_rub_1_FLAT.csv","flat","6","rub","-1"
"shearx_P6_rub_2_FLAT.csv","flat","6","rub","-1"
"shearx_P6_rub_3_FLAT.csv","flat","6","rub","-1"
"shearx_P6_rub_4_FLAT.csv","flat","6","rub","-1"
"shearx_P6_rub_5_FLAT.csv","flat","6","rub","-1"
"shearx_P6_rub_6_FLAT.csv","flat","6","rub","-1"
"shearx_P6_rub_7_FLAT.csv","flat","6","rub","-1"
"shearx_P6_rub_8_FLAT.csv","flat","6","rub","-1"
"shearx_P6_rub_9_FLAT.csv","flat","6","rub","-1"
"shearx_P6_scratch_1_FLAT.csv","flat","6","scratch","-1"
"shearx_P6_scratch_2_FLAT.csv","flat","6","scratch","-1"
"shearx_P6_scratch_3_FLAT.csv","flat","6","scratch","-1"
"shearx_P6_scratch_4_FLAT.csv","flat","6","scratch","-1"
"shearx_P6_scratch_5_FLAT.csv","flat","6","scratch","-1"
"shearx_P6_scratch_6_FLAT.csv","flat","6","scratch","-1"
"shearx_P6_scratch_7_FLAT.csv","flat","6","scratch","-1"
"shearx_P6_scratch_8_FLAT.csv","flat","6","scratch","-1"
"shearx_P6_scratch_9_FLAT.csv","flat","6","scratch","-1"
"shearx_P6_stroke_1_FLAT.csv","flat","6","stroke","-1"
"shearx_P6_stroke_2_FLAT.csv","flat","6","stroke","-1"
"shearx_P6_stroke_3_FLAT.csv","flat","6","stroke","-1"
"shearx_P6_stroke_4_FLAT.csv","flat","6","stroke","-1"
"shearx_P6_stroke_5_FLAT.csv","flat","6","stroke","-1"
"shearx_P6_stroke_6_FLAT.csv","flat","6","stroke","-1"
"shearx_P6_stroke_7_FLAT.csv","flat","6","stroke","-1"
"shearx_P6_stroke_8_FLAT.csv","flat","6","stroke","-1"
"shearx_P6_stroke_9_FLAT.csv","flat","6","stroke","-1"
"shearx_P6_tap_1_FLAT.csv","flat","6","tap","-1"
"shearx_P6_tap_2_FLAT.csv","flat","6","tap","-1"
"shearx_P6_tap_3_FLAT.csv","flat","6","tap","-1"
"shearx_P6_tap_4_FLAT.csv","flat","6","tap","-1"
"shearx_P6_tap_5_FLAT.csv","flat","6","tap","-1"
"shearx_P6_tap_6_FLAT.csv","flat","6","tap","-1"
"shearx_P6_tap_7_FLAT.csv","flat","6","tap","-1"
"shearx_P6_tap_8_FLAT.csv","flat","6","tap","-1"
"shearx_P6_tap_9_FLAT.csv","flat","6","tap","-1"
"shearx_P6_tickle_1_FLAT.csv","flat","6","tickle","-1"
"shearx_P6_tickle_2_FLAT.csv","flat","6","tickle","-1"
"shearx_P6_tickle_3_FLAT.csv","flat","6","tickle","-1"
"shearx_P6_tickle_4_FLAT.csv","flat","6","tickle","-1"
"shearx_P6_tickle_5_FLAT.csv","flat","6","tickle","-1"
"shearx_P6_tickle_6_FLAT.csv","flat","6","tickle","-1"
"shearx_P6_tickle_7_FLAT.csv","flat","6","tickle","-1"
"shearx_P6_tickle_8_FLAT.csv","flat","6","tickle","-1"
"shearx_P6_tickle_9_FLAT.csv","flat","6","tickle","-1"
"shearx_P7_constant_1_FLAT.csv","flat","7","constant","-1"
"shearx_P7_constant_2_FLAT.csv","flat","7","constant","-1"
"shearx_P7_constant_3_FLAT.csv","flat","7","constant","-1"
"shearx_P7_constant_4_FLAT.csv","flat","7","constant","-1"
"shearx_P7_constant_5_FLAT.csv","flat","7","constant","-1"
"shearx_P7_constant_6_FLAT.csv","flat","7","constant","-1"
"shearx_P7_constant_7_FLAT.csv","flat","7","constant","-1"
"shearx_P7_freeplay_1_FLAT.csv","flat","7","freeplay","-1"
"shearx_P7_freeplay_2_FLAT.csv","flat","7","freeplay","-1"
"shearx_P7_freeplay_3_FLAT.csv","flat","7","freeplay","-1"
"shearx_P7_freeplay_4_FLAT.csv","flat","7","freeplay","-1"
"shearx_P7_freeplay_5_FLAT.csv","flat","7","freeplay","-1"
"shearx_P7_freeplay_6_FLAT.csv","flat","7","freeplay","-1"
"shearx_P7_freeplay_7_FLAT.csv","flat","7","freeplay","-1"
"shearx_P7_no_1_FLAT.csv","flat","7","no","-1"
"shearx_P7_no_2_FLAT.csv","flat","7","no","-1"
"shearx_P7_no_3_FLAT.csv","flat","7","no","-1"
"shearx_P7_no_4_FLAT.csv","flat","7","no","-1"
"shearx_P7_no_5_FLAT.csv","flat","7","no","-1"
"shearx_P7_no_6_FLAT.csv","flat","7","no","-1"
"shearx_P7_no_7_FLAT.csv","flat","7","no","-1"
"shearx_P7_pat_1_FLAT.csv","flat","7","pat","-1"
"shearx_P7_pat_2_FLAT.csv","flat","7","pat","-1"
"shearx_P7_pat_3_FLAT.csv","flat","7","pat","-1"
"shearx_P7_pat_4_FLAT.csv","flat","7","pat","-1"
"shearx_P7_pat_5_FLAT.csv","flat","7","pat","-1"
"shearx_P7_pat_6_FLAT.csv","flat","7","pat","-1"
"shearx_P7_pat_7_FLAT.csv","flat","7","pat","-1"
"shearx_P7_pinch_1_FLAT.csv","flat","7","pinch","-1"
"shearx_P7_pinch_2_FLAT.csv","flat","7","pinch","-1"
"shearx_P7_pinch_3_FLAT.csv","flat","7","pinch","-1"
"shearx_P7_pinch_4_FLAT.csv","flat","7","pinch","-1"
"shearx_P7_pinch_5_FLAT.csv","flat","7","pinch","-1"
"shearx_P7_pinch_6_FLAT.csv","flat","7","pinch","-1"
"shearx_P7_pinch_7_FLAT.csv","flat","7","pinch","-1"
"shearx_P7_poke_1_FLAT.csv","flat","7","poke","-1"
"shearx_P7_poke_2_FLAT.csv","flat","7","poke","-1"
"shearx_P7_poke_3_FLAT.csv","flat","7","poke","-1"
"shearx_P7_poke_4_FLAT.csv","flat","7","poke","-1"
"shearx_P7_poke_5_FLAT.csv","flat","7","poke","-1"
"shearx_P7_poke_6_FLAT.csv","flat","7","poke","-1"
"shearx_P7_poke_7_FLAT.csv","flat","7","poke","-1"
"shearx_P7_rub_1_FLAT.csv","flat","7","rub","-1"
"shearx_P7_rub_2_FLAT.csv","flat","7","rub","-1"
"shearx_P7_rub_3_FLAT.csv","flat","7","rub","-1"
"shearx_P7_rub_4_FLAT.csv","flat","7","rub","-1"
"shearx_P7_rub_5_FLAT.csv","flat","7","rub","-1"
"shearx_P7_rub_6_FLAT.csv","flat","7","rub","-1"
"shearx_P7_rub_7_FLAT.csv","flat","7","rub","-1"
"shearx_P7_scratch_1_FLAT.csv","flat","7","scratch","-1"
"shearx_P7_scratch_2_FLAT.csv","flat","7","scratch","-1"
"shearx_P7_scratch_3_FLAT.csv","flat","7","scratch","-1"
"shearx_P7_scratch_4_FLAT.csv","flat","7","scratch","-1"
"shearx_P7_scratch_5_FLAT.csv","flat","7","scratch","-1"
"shearx_P7_scratch_6_FLAT.csv","flat","7","scratch","-1"
"shearx_P7_scratch_7_FLAT.csv","flat","7","scratch","-1"
"shearx_P7_stroke_1_FLAT.csv","flat","7","stroke","-1"
"shearx_P7_stroke_2_FLAT.csv","flat","7","stroke","-1"
"shearx_P7_stroke_3_FLAT.csv","flat","7","stroke","-1"
"shearx_P7_stroke_4_FLAT.csv","flat","7","stroke","-1"
"shearx_P7_stroke_5_FLAT.csv","flat","7","stroke","-1"
"shearx_P7_stroke_6_FLAT.csv","flat","7","stroke","-1"
"shearx_P7_stroke_7_FLAT.csv","flat","7","stroke","-1"
"shearx_P7_tap_1_FLAT.csv","flat","7","tap","-1"
"shearx_P7_tap_2_FLAT.csv","flat","7","tap","-1"
"shearx_P7_tap_3_FLAT.csv","flat","7","tap","-1"
"shearx_P7_tap_4_FLAT.csv","flat","7","tap","-1"
"shearx_P7_tap_5_FLAT.csv","flat","7","tap","-1"
"shearx_P7_tap_6_FLAT.csv","flat","7","tap","-1"
"shearx_P7_tap_7_FLAT.csv","flat","7","tap","-1"
"shearx_P7_tickle_1_FLAT.csv","flat","7","tickle","-1"
"shearx_P7_tickle_2_FLAT.csv","flat","7","tickle","-1"
"shearx_P7_tickle_3_FLAT.csv","flat","7","tickle","-1"
"shearx_P7_tickle_4_FLAT.csv","flat","7","tickle","-1"
"shearx_P7_tickle_5_FLAT.csv","flat","7","tickle","-1"
"shearx_P7_tickle_6_FLAT.csv","flat","7","tickle","-1"
"shearx_P7_tickle_7_FLAT.csv","flat","7","tickle","-1"
"shearx_P8_constant_1_FLAT.csv","flat","8","constant","-1"
"shearx_P8_constant_2_FLAT.csv","flat","8","constant","-1"
"shearx_P8_constant_3_FLAT.csv","flat","8","constant","-1"
"shearx_P8_constant_4_FLAT.csv","flat","8","constant","-1"
"shearx_P8_constant_5_FLAT.csv","flat","8","constant","-1"
"shearx_P8_constant_6_FLAT.csv","flat","8","constant","-1"
"shearx_P8_constant_7_FLAT.csv","flat","8","constant","-1"
"shearx_P8_freeplay_1_FLAT.csv","flat","8","freeplay","-1"
"shearx_P8_freeplay_2_FLAT.csv","flat","8","freeplay","-1"
"shearx_P8_freeplay_3_FLAT.csv","flat","8","freeplay","-1"
"shearx_P8_freeplay_4_FLAT.csv","flat","8","freeplay","-1"
"shearx_P8_freeplay_5_FLAT.csv","flat","8","freeplay","-1"
"shearx_P8_freeplay_6_FLAT.csv","flat","8","freeplay","-1"
"shearx_P8_freeplay_7_FLAT.csv","flat","8","freeplay","-1"
"shearx_P8_no_1_FLAT.csv","flat","8","no","-1"
"shearx_P8_no_2_FLAT.csv","flat","8","no","-1"
"shearx_P8_no_3_FLAT.csv","flat","8","no","-1"
"shearx_P8_no_4_FLAT.csv","flat","8","no","-1"
"shearx_P8_no_5_FLAT.csv","flat","8","no","-1"
"shearx_P8_no_6_FLAT.csv","flat","8","no","-1"
"shearx_P8_no_7_FLAT.csv","flat","8","no","-1"
"shearx_P8_pat_1_FLAT.csv","flat","8","pat","-1"
"shearx_P8_pat_2_FLAT.csv","flat","8","pat","-1"
"shearx_P8_pat_3_FLAT.csv","flat","8","pat","-1"
"shearx_P8_pat_4_FLAT.csv","flat","8","pat","-1"
"shearx_P8_pat_5_FLAT.csv","flat","8","pat","-1"
"shearx_P8_pat_6_FLAT.csv","flat","8","pat","-1"
"shearx_P8_pat_7_FLAT.csv","flat","8","pat","-1"
"shearx_P8_pinch_1_FLAT.csv","flat","8","pinch","-1"
"shearx_P8_pinch_2_FLAT.csv","flat","8","pinch","-1"
"shearx_P8_pinch_3_FLAT.csv","flat","8","pinch","-1"
"shearx_P8_pinch_4_FLAT.csv","flat","8","pinch","-1"
"shearx_P8_pinch_5_FLAT.csv","flat","8","pinch","-1"
"shearx_P8_pinch_6_FLAT.csv","flat","8","pinch","-1"
"shearx_P8_pinch_7_FLAT.csv","flat","8","pinch","-1"
"shearx_P8_poke_1_FLAT.csv","flat","8","poke","-1"
"shearx_P8_poke_2_FLAT.csv","flat","8","poke","-1"
"shearx_P8_poke_3_FLAT.csv","flat","8","poke","-1"
"shearx_P8_poke_4_FLAT.csv","flat","8","poke","-1"
"shearx_P8_poke_5_FLAT.csv","flat","8","poke","-1"
"shearx_P8_poke_6_FLAT.csv","flat","8","poke","-1"
"shearx_P8_poke_7_FLAT.csv","flat","8","poke","-1"
"shearx_P8_rub_1_FLAT.csv","flat","8","rub","-1"
"shearx_P8_rub_2_FLAT.csv","flat","8","rub","-1"
"shearx_P8_rub_3_FLAT.csv","flat","8","rub","-1"
"shearx_P8_rub_4_FLAT.csv","flat","8","rub","-1"
"shearx_P8_rub_5_FLAT.csv","flat","8","rub","-1"
"shearx_P8_rub_6_FLAT.csv","flat","8","rub","-1"
"shearx_P8_rub_7_FLAT.csv","flat","8","rub","-1"
"shearx_P8_scratch_1_FLAT.csv","flat","8","scratch","-1"
"shearx_P8_scratch_2_FLAT.csv","flat","8","scratch","-1"
"shearx_P8_scratch_3_FLAT.csv","flat","8","scratch","-1"
"shearx_P8_scratch_4_FLAT.csv","flat","8","scratch","-1"
"shearx_P8_scratch_5_FLAT.csv","flat","8","scratch","-1"
"shearx_P8_scratch_6_FLAT.csv","flat","8","scratch","-1"
"shearx_P8_scratch_7_FLAT.csv","flat","8","scratch","-1"
"shearx_P8_stroke_1_FLAT.csv","flat","8","stroke","-1"
"shearx_P8_stroke_2_FLAT.csv","flat","8","stroke","-1"
"shearx_P8_stroke_3_FLAT.csv","flat","8","stroke","-1"
"shearx_P8_stroke_4_FLAT.csv","flat","8","stroke","-1"
"shearx_P8_stroke_5_FLAT.csv","flat","8","stroke","-1"
"shearx_P8_stroke_6_FLAT.csv","flat","8","stroke","-1"
"shearx_P8_stroke_7_FLAT.csv","flat","8","stroke","-1"
"shearx_P8_tap_1_FLAT.csv","flat","8","tap","-1"
"shearx_P8_tap_2_FLAT.csv","flat","8","tap","-1"
"shearx_P8_tap_3_FLAT.csv","flat","8","tap","-1"
"shearx_P8_tap_4_FLAT.csv","flat","8","tap","-1"
"shearx_P8_tap_5_FLAT.csv","flat","8","tap","-1"
"shearx_P8_tap_6_FLAT.csv","flat","8","tap","-1"
"shearx_P8_tap_7_FLAT.csv","flat","8","tap","-1"
"shearx_P8_tickle_1_FLAT.csv","flat","8","tickle","-1"
"shearx_P8_tickle_2_FLAT.csv","flat","8","tickle","-1"
"shearx_P8_tickle_3_FLAT.csv","flat","8","tickle","-1"
"shearx_P8_tickle_4_FLAT.csv","flat","8","tickle","-1"
"shearx_P8_tickle_5_FLAT.csv","flat","8","tickle","-1"
"shearx_P8_tickle_6_FLAT.csv","flat","8","tickle","-1"
"shearx_P8_tickle_7_FLAT.csv","flat","8","tickle","-1"
"shearx_P9_constant_1_FLAT.csv","flat","9","constant","-1"
"shearx_P9_constant_2_FLAT.csv","flat","9","constant","-1"
"shearx_P9_constant_3_FLAT.csv","flat","9","constant","-1"
"shearx_P9_constant_4_FLAT.csv","flat","9","constant","-1"
"shearx_P9_constant_5_FLAT.csv","flat","9","constant","-1"
"shearx_P9_constant_6_FLAT.csv","flat","9","constant","-1"
"shearx_P9_constant_7_FLAT.csv","flat","9","constant","-1"
"shearx_P9_freeplay_1_FLAT.csv","flat","9","freeplay","-1"
"shearx_P9_freeplay_2_FLAT.csv","flat","9","freeplay","-1"
"shearx_P9_freeplay_3_FLAT.csv","flat","9","freeplay","-1"
"shearx_P9_freeplay_4_FLAT.csv","flat","9","freeplay","-1"
"shearx_P9_freeplay_5_FLAT.csv","flat","9","freeplay","-1"
"shearx_P9_freeplay_6_FLAT.csv","flat","9","freeplay","-1"
"shearx_P9_freeplay_7_FLAT.csv","flat","9","freeplay","-1"
"shearx_P9_no_1_FLAT.csv","flat","9","no","-1"
"shearx_P9_no_2_FLAT.csv","flat","9","no","-1"
"shearx_P9_no_3_FLAT.csv","flat","9","no","-1"
"shearx_P9_no_4_FLAT.csv","flat","9","no","-1"
"shearx_P9_no_5_FLAT.csv","flat","9","no","-1"
"shearx_P9_no_6_FLAT.csv","flat","9","no","-1"
"shearx_P9_no_7_FLAT.csv","flat","9","no","-1"
"shearx_P9_pat_1_FLAT.csv","flat","9","pat","-1"
"shearx_P9_pat_2_FLAT.csv","flat","9","pat","-1"
"shearx_P9_pat_3_FLAT.csv","flat","9","pat","-1"
"shearx_P9_pat_4_FLAT.csv","flat","9","pat","-1"
"shearx_P9_pat_5_FLAT.csv","flat","9","pat","-1"
"shearx_P9_pat_6_FLAT.csv","flat","9","pat","-1"
"shearx_P9_pat_7_FLAT.csv","flat","9","pat","-1"
"shearx_P9_pinch_1_FLAT.csv","flat","9","pinch","-1"
"shearx_P9_pinch_2_FLAT.csv","flat","9","pinch","-1"
"shearx_P9_pinch_3_FLAT.csv","flat","9","pinch","-1"
"shearx_P9_pinch_4_FLAT.csv","flat","9","pinch","-1"
"shearx_P9_pinch_5_FLAT.csv","flat","9","pinch","-1"
"shearx_P9_pinch_6_FLAT.csv","flat","9","pinch","-1"
"shearx_P9_pinch_7_FLAT.csv","flat","9","pinch","-1"
"shearx_P9_poke_1_FLAT.csv","flat","9","poke","-1"
"shearx_P9_poke_2_FLAT.csv","flat","9","poke","-1"
"shearx_P9_poke_3_FLAT.csv","flat","9","poke","-1"
"shearx_P9_poke_4_FLAT.csv","flat","9","poke","-1"
"shearx_P9_poke_5_FLAT.csv","flat","9","poke","-1"
"shearx_P9_poke_6_FLAT.csv","flat","9","poke","-1"
"shearx_P9_poke_7_FLAT.csv","flat","9","poke","-1"
"shearx_P9_rub_1_FLAT.csv","flat","9","rub","-1"
"shearx_P9_rub_2_FLAT.csv","flat","9","rub","-1"
"shearx_P9_rub_3_FLAT.csv","flat","9","rub","-1"
"shearx_P9_rub_4_FLAT.csv","flat","9","rub","-1"
"shearx_P9_rub_5_FLAT.csv","flat","9","rub","-1"
"shearx_P9_rub_6_FLAT.csv","flat","9","rub","-1"
"shearx_P9_rub_7_FLAT.csv","flat","9","rub","-1"
"shearx_P9_scratch_1_FLAT.csv","flat","9","scratch","-1"
"shearx_P9_scratch_2_FLAT.csv","flat","9","scratch","-1"
"shearx_P9_scratch_3_FLAT.csv","flat","9","scratch","-1"
"shearx_P9_scratch_4_FLAT.csv","flat","9","scratch","-1"
