"filename","condition","subject","gesture","count"
"shearx_P4_tap_8_FLAT.csv","flat","P4","tap","8"
"shearx_P4_tickle_1_FLAT.csv","flat","P4","tickle","1"
"shearx_P4_tickle_2_FLAT.csv","flat","P4","tickle","2"
"shearx_P4_tickle_3_FLAT.csv","flat","P4","tickle","3"
"shearx_P4_tickle_4_FLAT.csv","flat","P4","tickle","4"
"shearx_P4_tickle_5_FLAT.csv","flat","P4","tickle","5"
"shearx_P4_tickle_6_FLAT.csv","flat","P4","tickle","6"
"shearx_P4_tickle_7_FLAT.csv","flat","P4","tickle","7"
"shearx_P4_tickle_8_FLAT.csv","flat","P4","tickle","8"
"shearx_P5_constant_1_FLAT.csv","flat","P5","constant","1"
"shearx_P5_constant_2_FLAT.csv","flat","P5","constant","2"
"shearx_P5_constant_3_FLAT.csv","flat","P5","constant","3"
"shearx_P5_constant_4_FLAT.csv","flat","P5","constant","4"
"shearx_P5_constant_5_FLAT.csv","flat","P5","constant","5"
"shearx_P5_constant_6_FLAT.csv","flat","P5","constant","6"
"shearx_P5_constant_7_FLAT.csv","flat","P5","constant","7"
"shearx_P5_constant_8_FLAT.csv","flat","P5","constant","8"
"shearx_P5_constant_9_FLAT.csv","flat","P5","constant","9"
"shearx_P5_freeplay_1_FLAT.csv","flat","P5","freeplay","1"
"shearx_P5_freeplay_2_FLAT.csv","flat","P5","freeplay","2"
"shearx_P5_freeplay_3_FLAT.csv","flat","P5","freeplay","3"
"shearx_P5_freeplay_4_FLAT.csv","flat","P5","freeplay","4"
"shearx_P5_freeplay_5_FLAT.csv","flat","P5","freeplay","5"
"shearx_P5_freeplay_6_FLAT.csv","flat","P5","freeplay","6"
"shearx_P5_freeplay_7_FLAT.csv","flat","P5","freeplay","7"
"shearx_P5_freeplay_8_FLAT.csv","flat","P5","freeplay","8"
"shearx_P5_no_1_FLAT.csv","flat","P5","no","1"
"shearx_P5_no_2_FLAT.csv","flat","P5","no","2"
"shearx_P5_no_3_FLAT.csv","flat","P5","no","3"
"shearx_P5_no_4_FLAT.csv","flat","P5","no","4"
"shearx_P5_no_5_FLAT.csv","flat","P5","no","5"
"shearx_P5_no_6_FLAT.csv","flat","P5","no","6"
"shearx_P5_no_7_FLAT.csv","flat","P5","no","7"
"shearx_P5_no_8_FLAT.csv","flat","P5","no","8"
"shearx_P5_no_9_FLAT.csv","flat","P5","no","9"
"shearx_P5_pat_1_FLAT.csv","flat","P5","pat","1"
"shearx_P5_pat_2_FLAT.csv","flat","P5","pat","2"
"shearx_P5_pat_3_FLAT.csv","flat","P5","pat","3"
"shearx_P5_pat_4_FLAT.csv","flat","P5","pat","4"
"shearx_P5_pat_5_FLAT.csv","flat","P5","pat","5"
"shearx_P5_pat_6_FLAT.csv","flat","P5","pat","6"
"shearx_P5_pat_7_FLAT.csv","flat","P5","pat","7"
"shearx_P5_pat_8_FLAT.csv","flat","P5","pat","8"
"shearx_P5_pat_9_FLAT.csv","flat","P5","pat","9"
"shearx_P5_pinch_1_FLAT.csv","flat","P5","pinch","1"
"shearx_P5_pinch_2_FLAT.csv","flat","P5","pinch","2"
"shearx_P5_pinch_3_FLAT.csv","flat","P5","pinch","3"
"shearx_P5_pinch_4_FLAT.csv","flat","P5","pinch","4"
"shearx_P5_pinch_5_FLAT.csv","flat","P5","pinch","5"
"shearx_P5_pinch_6_FLAT.csv","flat","P5","pinch","6"
"shearx_P5_pinch_7_FLAT.csv","flat","P5","pinch","7"
"shearx_P5_pinch_8_FLAT.csv","flat","P5","pinch","8"
"shearx_P5_pinch_9_FLAT.csv","flat","P5","pinch","9"
"shearx_P5_poke_1_FLAT.csv","flat","P5","poke","1"
"shearx_P5_poke_2_FLAT.csv","flat","P5","poke","2"
"shearx_P5_poke_3_FLAT.csv","flat","P5","poke","3"
"shearx_P5_poke_4_FLAT.csv","flat","P5","poke","4"
"shearx_P5_poke_5_FLAT.csv","flat","P5","poke","5"
"shearx_P5_poke_6_FLAT.csv","flat","P5","poke","6"
"shearx_P5_poke_7_FLAT.csv","flat","P5","poke","7"
"shearx_P5_poke_8_FLAT.csv","flat","P5","poke","8"
"shearx_P5_poke_9_FLAT.csv","flat","P5","poke","9"
"shearx_P5_rub_1_FLAT.csv","flat","P5","rub","1"
"shearx_P5_rub_2_FLAT.csv","flat","P5","rub","2"
"shearx_P5_rub_3_FLAT.csv","flat","P5","rub","3"
"shearx_P5_rub_4_FLAT.csv","flat","P5","rub","4"
"shearx_P5_rub_5_FLAT.csv","flat","P5","rub","5"
"shearx_P5_rub_6_FLAT.csv","flat","P5","rub","6"
"shearx_P5_rub_7_FLAT.csv","flat","P5","rub","7"
"shearx_P5_rub_8_FLAT.csv","flat","P5","rub","8"
"shearx_P5_rub_9_FLAT.csv","flat","P5","rub","9"
"shearx_P5_scratch_1_FLAT.csv","flat","P5","scratch","1"
"shearx_P5_scratch_2_FLAT.csv","flat","P5","scratch","2"
"shearx_P5_scratch_3_FLAT.csv","flat","P5","scratch","3"
"shearx_P5_scratch_4_FLAT.csv","flat","P5","scratch","4"
"shearx_P5_scratch_5_FLAT.csv","flat","P5","scratch","5"
"shearx_P5_scratch_6_FLAT.csv","flat","P5","scratch","6"
"shearx_P5_scratch_7_FLAT.csv","flat","P5","scratch","7"
"shearx_P5_scratch_8_FLAT.csv","flat","P5","scratch","8"
"shearx_P5_scratch_9_FLAT.csv","flat","P5","scratch","9"
"shearx_P5_stroke_1_FLAT.csv","flat","P5","stroke","1"
"shearx_P5_stroke_2_FLAT.csv","flat","P5","stroke","2"
"shearx_P5_stroke_3_FLAT.csv","flat","P5","stroke","3"
"shearx_P5_stroke_4_FLAT.csv","flat","P5","stroke","4"
"shearx_P5_stroke_5_FLAT.csv","flat","P5","stroke","5"
"shearx_P5_stroke_6_FLAT.csv","flat","P5","stroke","6"
"shearx_P5_stroke_7_FLAT.csv","flat","P5","stroke","7"
"shearx_P5_stroke_8_FLAT.csv","flat","P5","stroke","8"
"shearx_P5_stroke_9_FLAT.csv","flat","P5","stroke","9"
"shearx_P5_tap_1_FLAT.csv","flat","P5","tap","1"
"shearx_P5_tap_2_FLAT.csv","flat","P5","tap","2"
"shearx_P5_tap_3_FLAT.csv","flat","P5","tap","3"
"shearx_P5_tap_4_FLAT.csv","flat","P5","tap","4"
"shearx_P5_tap_5_FLAT.csv","flat","P5","tap","5"
"shearx_P5_tap_6_FLAT.csv","flat","P5","tap","6"
"shearx_P5_tap_7_FLAT.csv","flat","P5","tap","7"
"shearx_P5_tap_8_FLAT.csv","flat","P5","tap","8"
"shearx_P5_tap_9_FLAT.csv","flat","P5","tap","9"
"shearx_P5_tickle_1_FLAT.csv","flat","P5","tickle","1"
"shearx_P5_tickle_2_FLAT.csv","flat","P5","tickle","2"
"shearx_P5_tickle_4_FLAT.csv","flat","P5","tickle","4"
"shearx_P5_tickle_5_FLAT.csv","flat","P5","tickle","5"
"shearx_P5_tickle_6_FLAT.csv","flat","P5","tickle","6"
"shearx_P5_tickle_7_FLAT.csv","flat","P5","tickle","7"
"shearx_P5_tickle_8_FLAT.csv","flat","P5","tickle","8"
"shearx_P5_tickle_9_FLAT.csv","flat","P5","tickle","9"
"shearx_P6_constant_1_FLAT.csv","flat","P6","constant","1"
"shearx_P6_constant_2_FLAT.csv","flat","P6","constant","2"
"shearx_P6_constant_3_FLAT.csv","flat","P6","constant","3"
"shearx_P6_constant_4_FLAT.csv","flat","P6","constant","4"
"shearx_P6_constant_5_FLAT.csv","flat","P6","constant","5"
"shearx_P6_constant_6_FLAT.csv","flat","P6","constant","6"
"shearx_P6_constant_7_FLAT.csv","flat","P6","constant","7"
"shearx_P6_constant_8_FLAT.csv","flat","P6","constant","8"
"shearx_P6_constant_9_FLAT.csv","flat","P6","constant","9"
"shearx_P6_freeplay_1_FLAT.csv","flat","P6","freeplay","1"
"shearx_P6_freeplay_2_FLAT.csv","flat","P6","freeplay","2"
"shearx_P6_freeplay_3_FLAT.csv","flat","P6","freeplay","3"
"shearx_P6_freeplay_4_FLAT.csv","flat","P6","freeplay","4"
"shearx_P6_freeplay_5_FLAT.csv","flat","P6","freeplay","5"
"shearx_P6_freeplay_6_FLAT.csv","flat","P6","freeplay","6"
"shearx_P6_freeplay_7_FLAT.csv","flat","P6","freeplay","7"
"shearx_P6_freeplay_8_FLAT.csv","flat","P6","freeplay","8"
"shearx_P6_freeplay_9_FLAT.csv","flat","P6","freeplay","9"
"shearx_P6_no_1_FLAT.csv","flat","P6","no","1"
"shearx_P6_no_2_FLAT.csv","flat","P6","no","2"
"shearx_P6_no_3_FLAT.csv","flat","P6","no","3"
"shearx_P6_no_4_FLAT.csv","flat","P6","no","4"
"shearx_P6_no_5_FLAT.csv","flat","P6","no","5"
"shearx_P6_no_6_FLAT.csv","flat","P6","no","6"
"shearx_P6_no_7_FLAT.csv","flat","P6","no","7"
"shearx_P6_no_8_FLAT.csv","flat","P6","no","8"
"shearx_P6_pat_1_FLAT.csv","flat","P6","pat","1"
"shearx_P6_pat_10_FLAT.csv","flat","P6","pat","10"
"shearx_P6_pat_2_FLAT.csv","flat","P6","pat","2"
"shearx_P6_pat_3_FLAT.csv","flat","P6","pat","3"
"shearx_P6_pat_4_FLAT.csv","flat","P6","pat","4"
"shearx_P6_pat_5_FLAT.csv","flat","P6","pat","5"
"shearx_P6_pat_6_FLAT.csv","flat","P6","pat","6"
"shearx_P6_pat_7_FLAT.csv","flat","P6","pat","7"
"shearx_P6_pat_8_FLAT.csv","flat","P6","pat","8"
"shearx_P6_pat_9_FLAT.csv","flat","P6","pat","9"
"shearx_P6_pinch_1_FLAT.csv","flat","P6","pinch","1"
"shearx_P6_pinch_2_FLAT.csv","flat","P6","pinch","2"
"shearx_P6_pinch_3_FLAT.csv","flat","P6","pinch","3"
"shearx_P6_pinch_4_FLAT.csv","flat","P6","pinch","4"
"shearx_P6_pinch_5_FLAT.csv","flat","P6","pinch","5"
"shearx_P6_pinch_6_FLAT.csv","flat","P6","pinch","6"
"shearx_P6_pinch_7_FLAT.csv","flat","P6","pinch","7"
"shearx_P6_pinch_8_FLAT.csv","flat","P6","pinch","8"
"shearx_P6_pinch_9_FLAT.csv","flat","P6","pinch","9"
"shearx_P6_poke_1_FLAT.csv","flat","P6","poke","1"
"shearx_P6_poke_2_FLAT.csv","flat","P6","poke","2"
"shearx_P6_poke_3_FLAT.csv","flat","P6","poke","3"
"shearx_P6_poke_4_FLAT.csv","flat","P6","poke","4"
"shearx_P6_poke_5_FLAT.csv","flat","P6","poke","5"
"shearx_P6_poke_6_FLAT.csv","flat","P6","poke","6"
"shearx_P6_poke_7_FLAT.csv","flat","P6","poke","7"
"shearx_P6_poke_8_FLAT.csv","flat","P6","poke","8"
"shearx_P6_poke_9_FLAT.csv","flat","P6","poke","9"
"shearx_P6_rub_1_FLAT.csv","flat","P6","rub","1"
"shearx_P6_rub_2_FLAT.csv","flat","P6","rub","2"
"shearx_P6_rub_3_FLAT.csv","flat","P6","rub","3"
"shearx_P6_rub_4_FLAT.csv","flat","P6","rub","4"
"shearx_P6_rub_5_FLAT.csv","flat","P6","rub","5"
"shearx_P6_rub_6_FLAT.csv","flat","P6","rub","6"
"shearx_P6_rub_7_FLAT.csv","flat","P6","rub","7"
"shearx_P6_rub_8_FLAT.csv","flat","P6","rub","8"
"shearx_P6_rub_9_FLAT.csv","flat","P6","rub","9"
"shearx_P6_scratch_1_FLAT.csv","flat","P6","scratch","1"
"shearx_P6_scratch_2_FLAT.csv","flat","P6","scratch","2"
"shearx_P6_scratch_3_FLAT.csv","flat","P6","scratch","3"
"shearx_P6_scratch_4_FLAT.csv","flat","P6","scratch","4"
"shearx_P6_scratch_5_FLAT.csv","flat","P6","scratch","5"
"shearx_P6_scratch_6_FLAT.csv","flat","P6","scratch","6"
"shearx_P6_scratch_7_FLAT.csv","flat","P6","scratch","7"
"shearx_P6_scratch_8_FLAT.csv","flat","P6","scratch","8"
"shearx_P6_scratch_9_FLAT.csv","flat","P6","scratch","9"
"shearx_P6_stroke_1_FLAT.csv","flat","P6","stroke","1"
"shearx_P6_stroke_2_FLAT.csv","flat","P6","stroke","2"
"shearx_P6_stroke_3_FLAT.csv","flat","P6","stroke","3"
"shearx_P6_stroke_4_FLAT.csv","flat","P6","stroke","4"
"shearx_P6_stroke_5_FLAT.csv","flat","P6","stroke","5"
"shearx_P6_stroke_6_FLAT.csv","flat","P6","stroke","6"
"shearx_P6_stroke_7_FLAT.csv","flat","P6","stroke","7"
"shearx_P6_stroke_8_FLAT.csv","flat","P6","stroke","8"
"shearx_P6_stroke_9_FLAT.csv","flat","P6","stroke","9"
"shearx_P6_tap_1_FLAT.csv","flat","P6","tap","1"
"shearx_P6_tap_2_FLAT.csv","flat","P6","tap","2"
"shearx_P6_tap_3_FLAT.csv","flat","P6","tap","3"
"shearx_P6_tap_4_FLAT.csv","flat","P6","tap","4"
"shearx_P6_tap_5_FLAT.csv","flat","P6","tap","5"
"shearx_P6_tap_6_FLAT.csv","flat","P6","tap","6"
"shearx_P6_tap_7_FLAT.csv","flat","P6","tap","7"
"shearx_P6_tap_8_FLAT.csv","flat","P6","tap","8"
"shearx_P6_tap_9_FLAT.csv","flat","P6","tap","9"
"shearx_P6_tickle_1_FLAT.csv","flat","P6","tickle","1"
"shearx_P6_tickle_2_FLAT.csv","flat","P6","tickle","2"
"shearx_P6_tickle_3_FLAT.csv","flat","P6","tickle","3"
"shearx_P6_tickle_4_FLAT.csv","flat","P6","tickle","4"
"shearx_P6_tickle_5_FLAT.csv","flat","P6","tickle","5"
"shearx_P6_tickle_6_FLAT.csv","flat","P6","tickle","6"
"shearx_P6_tickle_7_FLAT.csv","flat","P6","tickle","7"
"shearx_P6_tickle_8_FLAT.csv","flat","P6","tickle","8"
"shearx_P6_tickle_9_FLAT.csv","flat","P6","tickle","9"
"shearx_P7_constant_1_FLAT.csv","flat","P7","constant","1"
"shearx_P7_constant_2_FLAT.csv","flat","P7","constant","2"
"shearx_P7_constant_3_FLAT.csv","flat","P7","constant","3"
"shearx_P7_constant_4_FLAT.csv","flat","P7","constant","4"
"shearx_P7_constant_5_FLAT.csv","flat","P7","constant","5"
"shearx_P7_constant_6_FLAT.csv","flat","P7","constant","6"
"shearx_P7_constant_7_FLAT.csv","flat","P7","constant","7"
"shearx_P7_freeplay_1_FLAT.csv","flat","P7","freeplay","1"
"shearx_P7_freeplay_2_FLAT.csv","flat","P7","freeplay","2"
"shearx_P7_freeplay_3_FLAT.csv","flat","P7","freeplay","3"
"shearx_P7_freeplay_4_FLAT.csv","flat","P7","freeplay","4"
"shearx_P7_freeplay_5_FLAT.csv","flat","P7","freeplay","5"
"shearx_P7_freeplay_6_FLAT.csv","flat","P7","freeplay","6"
"shearx_P7_freeplay_7_FLAT.csv","flat","P7","freeplay","7"
"shearx_P7_no_1_FLAT.csv","flat","P7","no","1"
"shearx_P7_no_2_FLAT.csv","flat","P7","no","2"
"shearx_P7_no_3_FLAT.csv","flat","P7","no","3"
"shearx_P7_no_4_FLAT.csv","flat","P7","no","4"
"shearx_P7_no_5_FLAT.csv","flat","P7","no","5"
"shearx_P7_no_6_FLAT.csv","flat","P7","no","6"
"shearx_P7_no_7_FLAT.csv","flat","P7","no","7"
"shearx_P7_pat_1_FLAT.csv","flat","P7","pat","1"
"shearx_P7_pat_2_FLAT.csv","flat","P7","pat","2"
"shearx_P7_pat_3_FLAT.csv","flat","P7","pat","3"
"shearx_P7_pat_4_FLAT.csv","flat","P7","pat","4"
"shearx_P7_pat_5_FLAT.csv","flat","P7","pat","5"
"shearx_P7_pat_6_FLAT.csv","flat","P7","pat","6"
"shearx_P7_pat_7_FLAT.csv","flat","P7","pat","7"
"shearx_P7_pinch_1_FLAT.csv","flat","P7","pinch","1"
"shearx_P7_pinch_2_FLAT.csv","flat","P7","pinch","2"
"shearx_P7_pinch_3_FLAT.csv","flat","P7","pinch","3"
"shearx_P7_pinch_4_FLAT.csv","flat","P7","pinch","4"
"shearx_P7_pinch_5_FLAT.csv","flat","P7","pinch","5"
"shearx_P7_pinch_6_FLAT.csv","flat","P7","pinch","6"
"shearx_P7_pinch_7_FLAT.csv","flat","P7","pinch","7"
"shearx_P7_poke_1_FLAT.csv","flat","P7","poke","1"
"shearx_P7_poke_2_FLAT.csv","flat","P7","poke","2"
"shearx_P7_poke_3_FLAT.csv","flat","P7","poke","3"
"shearx_P7_poke_4_FLAT.csv","flat","P7","poke","4"
"shearx_P7_poke_5_FLAT.csv","flat","P7","poke","5"
"shearx_P7_poke_6_FLAT.csv","flat","P7","poke","6"
"shearx_P7_poke_7_FLAT.csv","flat","P7","poke","7"
"shearx_P7_rub_1_FLAT.csv","flat","P7","rub","1"
"shearx_P7_rub_2_FLAT.csv","flat","P7","rub","2"
"shearx_P7_rub_3_FLAT.csv","flat","P7","rub","3"
"shearx_P7_rub_4_FLAT.csv","flat","P7","rub","4"
"shearx_P7_rub_5_FLAT.csv","flat","P7","rub","5"
"shearx_P7_rub_6_FLAT.csv","flat","P7","rub","6"
"shearx_P7_rub_7_FLAT.csv","flat","P7","rub","7"
"shearx_P7_scratch_1_FLAT.csv","flat","P7","scratch","1"
"shearx_P7_scratch_2_FLAT.csv","flat","P7","scratch","2"
"shearx_P7_scratch_3_FLAT.csv","flat","P7","scratch","3"
"shearx_P7_scratch_4_FLAT.csv","flat","P7","scratch","4"
"shearx_P7_scratch_5_FLAT.csv","flat","P7","scratch","5"
"shearx_P7_scratch_6_FLAT.csv","flat","P7","scratch","6"
"shearx_P7_scratch_7_FLAT.csv","flat","P7","scratch","7"
"shearx_P7_stroke_1_FLAT.csv","flat","P7","stroke","1"
"shearx_P7_stroke_2_FLAT.csv","flat","P7","stroke","2"
"shearx_P7_stroke_3_FLAT.csv","flat","P7","stroke","3"
"shearx_P7_stroke_4_FLAT.csv","flat","P7","stroke","4"
"shearx_P7_stroke_5_FLAT.csv","flat","P7","stroke","5"
"shearx_P7_stroke_6_FLAT.csv","flat","P7","stroke","6"
"shearx_P7_stroke_7_FLAT.csv","flat","P7","stroke","7"
"shearx_P7_tap_1_FLAT.csv","flat","P7","tap","1"
"shearx_P7_tap_2_FLAT.csv","flat","P7","tap","2"
"shearx_P7_tap_3_FLAT.csv","flat","P7","tap","3"
"shearx_P7_tap_4_FLAT.csv","flat","P7","tap","4"
"shearx_P7_tap_5_FLAT.csv","flat","P7","tap","5"
"shearx_P7_tap_6_FLAT.csv","flat","P7","tap","6"
"shearx_P7_tap_7_FLAT.csv","flat","P7","tap","7"
"shearx_P7_tickle_1_FLAT.csv","flat","P7","tickle","1"
"shearx_P7_tickle_2_FLAT.csv","flat","P7","tickle","2"
"shearx_P7_tickle_3_FLAT.csv","flat","P7","tickle","3"
"shearx_P7_tickle_4_FLAT.csv","flat","P7","tickle","4"
"shearx_P7_tickle_5_FLAT.csv","flat","P7","tickle","5"
"shearx_P7_tickle_6_FLAT.csv","flat","P7","tickle","6"
"shearx_P7_tickle_7_FLAT.csv","flat","P7","tickle","7"
"shearx_P8_constant_1_FLAT.csv","flat","P8","constant","1"
"shearx_P8_constant_2_FLAT.csv","flat","P8","constant","2"
"shearx_P8_constant_3_FLAT.csv","flat","P8","constant","3"
"shearx_P8_constant_4_FLAT.csv","flat","P8","constant","4"
"shearx_P8_constant_5_FLAT.csv","flat","P8","constant","5"
"shearx_P8_constant_6_FLAT.csv","flat","P8","constant","6"
"shearx_P8_constant_7_FLAT.csv","flat","P8","constant","7"
"shearx_P8_freeplay_1_FLAT.csv","flat","P8","freeplay","1"
"shearx_P8_freeplay_2_FLAT.csv","flat","P8","freeplay","2"
"shearx_P8_freeplay_3_FLAT.csv","flat","P8","freeplay","3"
"shearx_P8_freeplay_4_FLAT.csv","flat","P8","freeplay","4"
"shearx_P8_freeplay_5_FLAT.csv","flat","P8","freeplay","5"
"shearx_P8_freeplay_6_FLAT.csv","flat","P8","freeplay","6"
"shearx_P8_freeplay_7_FLAT.csv","flat","P8","freeplay","7"
"shearx_P8_no_1_FLAT.csv","flat","P8","no","1"
"shearx_P8_no_2_FLAT.csv","flat","P8","no","2"
"shearx_P8_no_3_FLAT.csv","flat","P8","no","3"
"shearx_P8_no_4_FLAT.csv","flat","P8","no","4"
"shearx_P8_no_5_FLAT.csv","flat","P8","no","5"
"shearx_P8_no_6_FLAT.csv","flat","P8","no","6"
"shearx_P8_no_7_FLAT.csv","flat","P8","no","7"
"shearx_P8_pat_1_FLAT.csv","flat","P8","pat","1"
"shearx_P8_pat_2_FLAT.csv","flat","P8","pat","2"
"shearx_P8_pat_3_FLAT.csv","flat","P8","pat","3"
"shearx_P8_pat_4_FLAT.csv","flat","P8","pat","4"
"shearx_P8_pat_5_FLAT.csv","flat","P8","pat","5"
"shearx_P8_pat_6_FLAT.csv","flat","P8","pat","6"
"shearx_P8_pat_7_FLAT.csv","flat","P8","pat","7"
"shearx_P8_pinch_1_FLAT.csv","flat","P8","pinch","1"
"shearx_P8_pinch_2_FLAT.csv","flat","P8","pinch","2"
"shearx_P8_pinch_3_FLAT.csv","flat","P8","pinch","3"
"shearx_P8_pinch_4_FLAT.csv","flat","P8","pinch","4"
"shearx_P8_pinch_5_FLAT.csv","flat","P8","pinch","5"
"shearx_P8_pinch_6_FLAT.csv","flat","P8","pinch","6"
"shearx_P8_pinch_7_FLAT.csv","flat","P8","pinch","7"
"shearx_P8_poke_1_FLAT.csv","flat","P8","poke","1"
"shearx_P8_poke_2_FLAT.csv","flat","P8","poke","2"
"shearx_P8_poke_3_FLAT.csv","flat","P8","poke","3"
"shearx_P8_poke_4_FLAT.csv","flat","P8","poke","4"
"shearx_P8_poke_5_FLAT.csv","flat","P8","poke","5"
"shearx_P8_poke_6_FLAT.csv","flat","P8","poke","6"
"shearx_P8_poke_7_FLAT.csv","flat","P8","poke","7"
"shearx_P8_rub_1_FLAT.csv","flat","P8","rub","1"
"shearx_P8_rub_2_FLAT.csv","flat","P8","rub","2"
"shearx_P8_rub_3_FLAT.csv","flat","P8","rub","3"
"shearx_P8_rub_4_FLAT.csv","flat","P8","rub","4"
"shearx_P8_rub_5_FLAT.csv","flat","P8","rub","5"
"shearx_P8_rub_6_FLAT.csv","flat","P8","rub","6"
"shearx_P8_rub_7_FLAT.csv","flat","P8","rub","7"
"shearx_P8_scratch_1_FLAT.csv","flat","P8","scratch","1"
"shearx_P8_scratch_2_FLAT.csv","flat","P8","scratch","2"
"shearx_P8_scratch_3_FLAT.csv","flat","P8","scratch","3"
"shearx_P8_scratch_4_FLAT.csv","flat","P8","scratch","4"
"shearx_P8_scratch_5_FLAT.csv","flat","P8","scratch","5"
"shearx_P8_scratch_6_FLAT.csv","flat","P8","scratch","6"
"shearx_P8_scratch_7_FLAT.csv","flat","P8","scratch","7"
"shearx_P8_stroke_1_FLAT.csv","flat","P8","stroke","1"
"shearx_P8_stroke_2_FLAT.csv","flat","P8","stroke","2"
"shearx_P8_stroke_3_FLAT.csv","flat","P8","stroke","3"
"shearx_P8_stroke_4_FLAT.csv","flat","P8","stroke","4"
"shearx_P8_stroke_5_FLAT.csv","flat","P8","stroke","5"
"shearx_P8_stroke_6_FLAT.csv","flat","P8","stroke","6"
"shearx_P8_stroke_7_FLAT.csv","flat","P8","stroke","7"
"shearx_P8_tap_1_FLAT.csv","flat","P8","tap","1"
"shearx_P8_tap_2_FLAT.csv","flat","P8","tap","2"
"shearx_P8_tap_3_FLAT.csv","flat","P8","tap","3"
"shearx_P8_tap_4_FLAT.csv","flat","P8","tap","4"
"shearx_P8_tap_5_FLAT.csv","flat","P8","tap","5"
"shearx_P8_tap_6_FLAT.csv","flat","P8","tap","6"
"shearx_P8_tap_7_FLAT.csv","flat","P8","tap","7"
"shearx_P8_tickle_1_FLAT.csv","flat","P8","tickle","1"
"shearx_P8_tickle_2_FLAT.csv","flat","P8","tickle","2"
"shearx_P8_tickle_3_FLAT.csv","flat","P8","tickle","3"
"shearx_P8_tickle_4_FLAT.csv","flat","P8","tickle","4"
"shearx_P8_tickle_5_FLAT.csv","flat","P8","tickle","5"
"shearx_P8_tickle_6_FLAT.csv","flat","P8","tickle","6"
"shearx_P8_tickle_7_FLAT.csv","flat","P8","tickle","7"
"shearx_P9_constant_1_FLAT.csv","flat","P9","constant","1"
"shearx_P9_constant_2_FLAT.csv","flat","P9","constant","2"
"shearx_P9_constant_3_FLAT.csv","flat","P9","constant","3"
"shearx_P9_constant_4_FLAT.csv","flat","P9","constant","4"
"shearx_P9_constant_5_FLAT.csv","flat","P9","constant","5"
"shearx_P9_constant_6_FLAT.csv","flat","P9","constant","6"
"shearx_P9_constant_7_FLAT.csv","flat","P9","constant","7"
"shearx_P9_freeplay_1_FLAT.csv","flat","P9","freeplay","1"
"shearx_P9_freeplay_2_FLAT.csv","flat","P9","freeplay","2"
"shearx_P9_freeplay_3_FLAT.csv","flat","P9","freeplay","3"
"shearx_P9_freeplay_4_FLAT.csv","flat","P9","freeplay","4"
"shearx_P9_freeplay_5_FLAT.csv","flat","P9","freeplay","5"
"shearx_P9_freeplay_6_FLAT.csv","flat","P9","freeplay","6"
"shearx_P9_freeplay_7_FLAT.csv","flat","P9","freeplay","7"
"shearx_P9_no_1_FLAT.csv","flat","P9","no","1"
"shearx_P9_no_2_FLAT.csv","flat","P9","no","2"
"shearx_P9_no_3_FLAT.csv","flat","P9","no","3"
"shearx_P9_no_4_FLAT.csv","flat","P9","no","4"
"shearx_P9_no_5_FLAT.csv","flat","P9","no","5"
"shearx_P9_no_6_FLAT.csv","flat","P9","no","6"
"shearx_P9_no_7_FLAT.csv","flat","P9","no","7"
"shearx_P9_pat_1_FLAT.csv","flat","P9","pat","1"
"shearx_P9_pat_2_FLAT.csv","flat","P9","pat","2"
"shearx_P9_pat_3_FLAT.csv","flat","P9","pat","3"
"shearx_P9_pat_4_FLAT.csv","flat","P9","pat","4"
"shearx_P9_pat_5_FLAT.csv","flat","P9","pat","5"
"shearx_P9_pat_6_FLAT.csv","flat","P9","pat","6"
"shearx_P9_pat_7_FLAT.csv","flat","P9","pat","7"
"shearx_P9_pinch_1_FLAT.csv","flat","P9","pinch","1"
"shearx_P9_pinch_2_FLAT.csv","flat","P9","pinch","2"
"shearx_P9_pinch_3_FLAT.csv","flat","P9","pinch","3"
"shearx_P9_pinch_4_FLAT.csv","flat","P9","pinch","4"
"shearx_P9_pinch_5_FLAT.csv","flat","P9","pinch","5"
"shearx_P9_pinch_6_FLAT.csv","flat","P9","pinch","6"
"shearx_P9_pinch_7_FLAT.csv","flat","P9","pinch","7"
"shearx_P9_poke_1_FLAT.csv","flat","P9","poke","1"
"shearx_P9_poke_2_FLAT.csv","flat","P9","poke","2"
"shearx_P9_poke_3_FLAT.csv","flat","P9","poke","3"
"shearx_P9_poke_4_FLAT.csv","flat","P9","poke","4"
"shearx_P9_poke_5_FLAT.csv","flat","P9","poke","5"
"shearx_P9_poke_6_FLAT.csv","flat","P9","poke","6"
"shearx_P9_poke_7_FLAT.csv","flat","P9","poke","7"
"shearx_P9_rub_1_FLAT.csv","flat","P9","rub","1"
"shearx_P9_rub_2_FLAT.csv","flat","P9","rub","2"
"shearx_P9_rub_3_FLAT.csv","flat","P9","rub","3"
"shearx_P9_rub_4_FLAT.csv","flat","P9","rub","4"
"shearx_P9_rub_5_FLAT.csv","flat","P9","rub","5"
"shearx_P9_rub_6_FLAT.csv","flat","P9","rub","6"
"shearx_P9_rub_7_FLAT.csv","flat","P9","rub","7"
"shearx_P9_scratch_1_FLAT.csv","flat","P9","scratch","1"
"shearx_P9_scratch_2_FLAT.csv","flat","P9","scratch","2"
"shearx_P9_scratch_3_FLAT.csv","flat","P9","scratch","3"
"shearx_P9_scratch_4_FLAT.csv","flat","P9","scratch","4"
